Aamir 2,Amir 
Katheryne,Katherine
Katlyn,Caitlin
Katriona,Catriona
K'awiil,K
Kay 3,Kai 
Kaycee,Casey
Kayden,Caden
Kaydence,Cadence
Kaye,Kay 
Kaylani,Kailani
Kayleah,Kaylee
Kayleigh,Kaylee
Kaylen,Kaylyn
Kayley,Kaylee
Kaylie,Kaylee
Kaylin,Kaylyn
Kayly,Kaylee
Kaylynn,Kaylyn
Kayson,Cason
Kean,Kane
Keane,Kane
Keanna,Kiana 
Keano,Keanu
Keara,Ciara 
Keeleigh,Keely
Keeley,Keely
Kegan,Keegan
Kehlani,Kailani or Kalani
Keighley,Kaylee
Keila,Kayla
Keir,Kerr
Keira,Ciara 
Keiran,Kieran
Kelan,Kellen
Kelcey,Kelsey
Kellan,Kellen
Kelleigh,Kelly
Kelley,Kelly
Kelli,Kelly
Kellie,Kelly
Kelsi,Kelsey
Kelsie,Kelsey
Kendal,Kendall
Kenith,Kenneth
Kennedi,Kennedy
Kennith,Kenneth
Kenojuak,Qinnuajuaq
Kenrick,Kendrick
Kerena,Karena
Kerenza,Kerensa
Keri,Kerry
Kerneels,Cornelius
Kerri,Kerry
Kerrie,Kerry
Kersti,Kerstin
Keshia,Keisha
Kevan,Kevin
Kévin,Kevin
Keysha,Keisha
Kezia,Keziah
Khloe,Chloe
Kian 2,Cian
Kiana 2,Qiana
Kianna,Kiana 
Kiara,Ciara 
Kiarra,Kiara
Kierra,Kiara influenced by the spelling of Sierra
Kiersten,Kirsten
Kiley,Kylie
Kilie,Kylie
Kimberlee,Kimberly
Kimberleigh,Kimberly
Kimberley,Kimberly
Kinich,K
Kinslee,Kinsley
Kira 2,Ciara 
Kisha,Keisha
Kishan,Krishna
Kjell,Ketil
Kjetil,Ketil
Knute,Knut
Kobina,Kwabena
Koby,Coby
Kodey,Cody
Kody,Cody
Kojo,Kwadwo
Kolby,Colby
Kole,Cole
Kolleen,Colleen
Kolman,Koloman
Kolton,Colton
Konnor,Conor
Kora,Cora
Korbin,Corbin
Korey,Corey
Korrine,Corinne
Kortney,Courtney
Kory,Corey
Kostadin,Konstantin
Kourtney,Courtney
Krastyu,Krastyo
Kresten,Christian
Kriemhilde,Kriemhild
Krimhilde,Kriemhild
Kristal,Crystal
Kristeen,Christine
Kristen 2,Kristin
Krister,Christer
Kristina,Christina and a Bulgarian variant of Hristina
Kristine,Christine
Kristopher,Christopher
Krystal,Crystal
Krystelle,Crystal
Krysten,Kristin
Krystiana,Christina
Krystina,Christina
Krystine,Christine
Krystle,Crystal
Krystyn,Christian
Kumaran,Kumara
Kurtis,Curtis
Kweku,Kwaku
Kwesi,Kwasi
Kylee,Kylie
Kyleigh,Kylie
Kylian,Cillian
Kyllian,Killian
Kym,Kim 
Kyra,Kira 
Kyran,Kieran
Kyree,Kyrie 
Kyro,Cairo
Kyrsten,Kirsten
Lacey,Lacy
Laci 2,Lacy
Lacie,Lacy
Laila 1,Layla
Lainey,Laney
Lammert,Lambert
Lamprecht,Lambert
Landen,Landon
Landyn,Landon
Laquisha,Lakeisha
Lara 2,Larunda
Laraine,Lorraine
Larissa,Larisa
Laryn,Lauren
Latisha,Letitia
Lauchlan,Lachlan
Launce,Lancelot
Lauraine,Lorraine influenced by the spelling of Laura
Laurelle,Laurel
Laurinda,Lorinda
Lauryn,Lauren
Lavena,Lavinia
Lavern,Laverne
Lavina,Lavinia
Lavone,Lavonne
Lawali,Lawal
Lawrence,Laurence 
Layne,Lane
Lazer,Eliezer
Léana,L
Leanna,Liana
Leesa,Lisa
Leigh,Lee
Leighton,Layton
Leila,Layla
Leilah,Leila
Leire,Leyre
Leiv,Leif
Lela 2,Leila
Lenard,Leonard
Lennard,Leonard
Lenox,Lennox
Leone 2,Leona
Léonel,Lionel
Leontyne,L
Leroi,Leroy
Lesleigh,Leslie
Lesley,Leslie
Lesly,Leslie
Leudoberct,Leutbert
Leyla,Leila
Leyton,Layton
Líadain,L
Lianne,Leanne
Libbie,Libby
Liborius,Liberius
Lidmila,Ludmila
Liesbeth,Elisabeth
Lieselotte,Liselotte
Lihuén,Liwen using Spanish spelling conventions
Lila 2,Leila
Lilah,Leila
Lílian,Lillian
Lilian,Lillian
Lilianna,Liliana
Lilianne,Liliane
Lilli,Lili
Lilliana,Lillian
Lillias,Lilias
Lillie,Lily
Lilly,Lily
Linde,Linda
Lindon,Lyndon
Lindsey,Lindsay
Lindsie,Lindsay
Linet,Lynet
Linette,Lynette
Linnea,Linn
Linnet,Lynette or else from the name of the small bird
Linnette,Lynette
Linsay,Lindsay
Linsey,Lindsay
Linzi,Lindsay
Lionesse,Lyonesse
Lionors,Lyonors
Liselot,Liselotte
Liselott,Liselotte
Liutgard,Leutgard
Liva,Liv 
Live,Liv 
Livnat,Livna
Llew,Lleu
Llewela,Llewella
Llewellyn,Llewelyn
Llewelyn,Llywelyn influenced by the Welsh word llew 
Lludd,Nudd altered due to alliterative assimilation with his byname Llaw Ereint meaning 
Llyr,Ll
Llywellyn,Llywelyn
Loan 1,Elouan
Loann,Elouan
Lochlann,Lochlainn
Lohan,Elouan
Lomán,Lomm
Londyn,London
Lora,Laura
Loraine,Lorraine
Lorainne,Lorraine
Lorayne,Lorraine
Lorea,Lore 
Loreen,Lorene
Lorelai,Lorelei
Lorelle,Laurel
Loren,Lauren 
Lorene,Loren or Lorena 
Loreta,Loreto
Loretta,Lauretta or Loreto
Lorette,Laurette
Lorie,Lori
Lorin,Loren
Lorine,Lorene
Lorita,Loreto
Lorn,Lorne
Lorri,Lori
Lorrie,Lori
Lorrin,Loren
Louhi,Loviatar
Loui,Louie
Louna,Luna
Lovel,Lowell
Lovell,Lowell
Lovis,Lovisa
Lowe,Love 
Loyd,Lloyd
Luann,Luana
Luanna,Luana
Luanne,Luann
Luce,Lucia
Lucile,Lucille
Luella,Louella
Lugos,Lugus
Luitger,Ludger
Luitpold,Leopold
Lurdes,Lourdes
Lutgard,Lutgarde
Luus,Lucia
Luvinia,Luvenia
Lya,L
Lyam,Liam
Lyana,L
Lyda,Lydia
Lýdie,Lydie
Lygia,L
Lyla,Leila
Lylah,Leila
Lylou,Lilou
Lyn,Lynn
Lyna,Lina 
Lynda,Linda
Lyndi,Lindy
Lyndsay,Lindsay
Lyndsea,Lindsay
Lyndsey,Lindsay
Lynne,Lynn
Lynnette,Lynette
Lynsay,Lindsay
Lynsey,Lindsay
Lynton,Linton
Lynwood,Linwood
Lyones,Lyonesse
Lyov,Lev 
Lysanne,Lisanne
Lysette,Lisette
Lyydia,Lydia
Mabelle,Mabel
Mable,Mabel
Mac,Mack 
Macauley,Macaulay
Macey,Macy
Maci,Macy
Macie,Macy
Madalyn,Madeline
Maddi,Mari 
Maddison,Madison
Madelaine,Madeline
Madelen,Madeleine
Madelyn,Madeline
Madelynn,Madeline
Madilyn,Madeline
Madilynn,Madeline
Madisyn,Madison
Madlyn,Madeline
Madog,Madoc
Madoline,Madeline
Madyson,Madison
Mae,May
Maegan,Megan
Maeghan,Megan
Maeleachlainn,M
Máel Sechlainn,M
Magalie,Magali
Magaly,Magali
Magdalen,Magdalene
Magne,Magnus
Mahala,Mahalah or Mahalath
Mahalah,Mahlah used in the King James Version of the Old Testament
Mahali 1,Mahli
Mahalia,Mahala
Mahinder,Mahendra used by Sikhs
Maie,Maia 
Maija,Maria or Marija
Maikel,Michael 
Mailys,Maylis
Mairenn,Muirenn
Maisy,Maisie
Makayla,Michaela
Makenna,McKenna
Makenzie,Mackenzie
Malani,Melanie using the Hawaiian name element lani meaning 
Malcom,Malcolm
Maleah,Malia
Malinda,Melinda
Malthe,Malte
Manegold,Managold
Manfried,Manfred
Måns,Magnus
Manu 3,Mauno
Manuele,Manuel
Māra,Marija
Mara 2,M
Maralyn,Marilyn
Marceau,Marcel
Marcelyn,Marceline
Marciane,Marciana
Maree,Marie
Margalita,Margalit
Margaux,Margot influenced by the name of the wine
Margita,Margaret
Margo,Margot
Margreet,Margriet
Mariah,Maria
Marian 1,Marion 
Mariann,Marianne
Marilla,Amaryllis
Marilynn,Marilyn
Marinda,Miranda
Marissa,Marisa
Mariyana,Mariana
Marje 2,Maarja 
Marjorie,Margery
Marjory,Marjorie
Marju,Maarja
Marla,Marlene using the suffix la
Marlee,Marley
Marleen,Marlene
Marlen 2,Marlene
Marlin,Merlin
Marly,Marley
Marlyn,Marilyn 
Marni,Marnie
Marques,Marquis
Marquise,Marquis
Marquita,Marquis
Marsha,Marcia
Marshal,Marshall
Marte 1,Martha
Märtha,M
Martins,M
Marvyn,Marvin
Marwin,Marvin
Marylu,Marylou
Marylyn,Marilyn
Marzanna 1,Marianna
Marzell,Marcellus
Mateja 2,Matija
Matevž,Matthew
Matheus,Mateus
Mathew,Matthew
Mathghamhain,Mathgamain
Mathias,Matthias
Mathilda,Matilda
Mathildis,Mahthilt
Mathis,Matthias
Mathys,Matthias
Matis,Matthias
Matjaž,Matthias
Matryona,Matrona 
Matthieu,Mathieu
Mattis,Matthias
Matts,Mats
Maude,Maud
Maunu,Mauno
Maurene,Maureen
Maurine,Maureen
Mave,Maeve
Maxene,Maxine
Maximillian,Maximilian
Maya 2,Maia 
Maybelle,Mabel
Mayme,Mamie
Maynerd,Maynard
Mayra,Myra
Mayson,Mason
Mayte,Maite 
Mckayla,Michaela
McKenzie,Mackenzie
Meagan,Megan
Meaghan,Megan
Meave,Maeve
Meghan,Megan
Mehitabel,Mehetabel
Meint,Meine
Melany,Melanie
Melitta,Melissa
Mellony,Melanie
Mélody,Melody
Melvin,Melville
Melvyn,Melvin
Melyssa,Melissa
Merete,Margrethe
Merethe,Merete
Merideth,Meredith
Meridith,Meredith
Meriel,Muriel
Merilyn,Marilyn
Merit 1,Merritt or else simply from the English word merit
Merit 2,Maret 
Merla,Merle
Merle,Merrill or Muriel
Merlyn,Merlin
Merrilyn,Marilyn
Merrion,Marion 
Merten,Martin
Mervin,Mervyn or Marvin
Mervyn,Merfyn
Meryl,Muriel
Meuric,Meurig
Meztli,Metztli
Micajah,Micaiah
Michalis,Michael
Michayla,Michaela
Micheal,Michael
Micheas,Michaeas
Mìcheil,M
Michele 2,Michelle
Midge,Madge
Mihaila,Mihaela
Mikayla,Michaela
Mikhaila,Michaela
Mikki,Mickey
Miko,Mikko
Milani,Melanie
Milen,Milan
Mirco,Mirko
Mirèlha,Mir
Mireya,Mireia
Miriama,Miriam
Miriana,Miriam
Mirte,Myrthe
Mirthe,Myrthe
Mis'id,Mus
Misti,Misty
Mitra 2,Mithra used as a feminine name
Modred,Mordred
Mohinder,Mahendra used by Sikhs
Mollie,Molly
Monna,Mona 
Monserrat,Montserrat
Monty,Monte
Mora,Maura 
Moreen,Maureen
Morgaine,Morgan 
Mórríghan,Morr
Morwen,Morwenna
Moyna,Mona 
Moyra,Moira
Muhamad,Muhammad
Muireann,Muirenn
Munro,Monroe
Munroe,Monroe
Murielle,Muriel
Mya,Maya 
Myles 1,Miles
Myranda,Miranda
Mysie,Maisie
Nace,Ignac
Nadia 1,Nadya 
Nahuel,Nawel using Spanish spelling conventions
Nanook,Nanuq
Nanuk,Nanuq
Narayanan,Narayana
Narinder,Narendra used by Sikhs
Natalee,Natalie
Nataniel,Natanael
Natasja,Natasha found in the Netherlands
Nathaniel,Nathanael
Natille,Natalie
Natisha,Natasha
Naya,Nia 
Neal,Neil
Neassa,Neasa
Nediljko,Nedeljko
Nedjeljka,Nedeljka
Nedjeljko,Nedeljko
Nehuén,Newen using Spanish spelling conventions
Neirin,Aneirin
Nelle,Nell
Nels,Nils
Nena,Nina 
Nerio,Nereo
Nevenka,Nevena
Nevil,Neville
Nichol,Nicol 
Nichole,Nicole
Nicklas,Niklas
Nickolas,Nicholas
Nickolaus,Nikolaus
Niclas,Niklas
Nicolaus,Nikolaus
Nidia,Nydia
Nieve,Nieves
Nikeisha,Nakeisha
Niketa,Nikita 
Nikisha,Nakisha
Nikitha,Nikita 
Nikkole,Nicole
Nikolaas,Nicolaas
Nikolas,Nikolaos 
Ninsumun,Ninsun
Nit,Neith
Nithin,Nitin
Nitza,Nitzan
Noémi,Naomi 
Noham,Noam
Nontle,Nonhle
Nor 1,Nur
Norah 1,Nora 
Norene,Noreen
Nowell,Noel
Nyah,Nia 
Nylah,Nyla
Nzinga,Njinga
Oaklyn,Oakley using the popular name suffix lyn
Oaklynn,Oaklyn
Oberon,Auberon
Odalys,Odalis
Odarka,Dariya
Odilie,Odilia
Odo,Otto
Odovacar,Odoacer
Ogechukwu,Ogechi using Chukwu as the second element
Olalla,Eulalia
Olav,Olaf
Olindo,Olinto
Olli,Olavi
Oluf,Olaf
Oluwafemi,Olufemi
Oluwafunmilayo,Olufunmilayo
Oluwasegun,Olusegun
Olwin,Olwen
Olwyn,Olwen
Olyvia,Olivia
Omari,Umar
Onyekachukwu,Onyekachi using Chukwu as the second element
Oralee,Aur
Oralie,Aur
Ormonde,Ormond
Orval,Orville
Osberht,Osbert
Osborne,Osborn
Osbourne,Osborn
Oshea,Hoshea used in some versions of the Bible
Ossian,Ois
Oswaldo,Osvaldo
Othmar,Otmar
Ottmar,Otmar
Ottomar,Otmar
Ottorino,Ottolino
Owe,Ove
Ozzy,Ozzie
Page,Paige
Paislee,Paisley
Paityn,Peyton
Pamella,Pamela
Pamila,Pamela
Pär,Per
Paschal,Paschalis 
Patrice 2,Patricia
Patrocinia,Patrocinio
Patsy,Patty
Patti,Patty
Pattie,Patty
Patty,Matty
Pauleen,Pauline
Paulene,Pauline
Payton,Peyton
Pearce,Pierce
Pearle,Pearl
Peer,Per
Peers,Piers
Peggie,Peggy
Peggy,Meggy
Pehr,Per
Pendo,Upendo
Perele,Perle
Pernel,Parnel
Pharamond,Faramund
Phebe,Phoebe used in some translations of the New Testament
Pheobe,Phoebe
Philbert,Philibert
Philibert,Filibert altered by association with Greek 
Philis,Phyllis
Phillida,Phyllida
Phillip,Philip
Phillipa,Philip
Phillis,Phyllis
Phineas,Phinehas used in some English versions of the Old Testament
Phyliss,Phyllis
Pietronella,Petronella
Pirouz,Firouz
Pitseolak,Pittiulaaq
Pitsiulaaq,Pittiulaaq
Pollie,Polly
Polly,Molly
Portia,Porcia
Posie,Posy
Proserpine,Proserpina
Pryce,Price
Przemysław,Przemys
Puk,Puck
Quiana,Qiana
Quianna,Qiana
Quin,Quinn
Quincey,Quincy
Quintilianus,Quinctilianus
Quintilius,Quinctilius
Quintin,Quentin
Quintius,Quinctius
Quinton,Quentin
Rabab,Rubab
Raban,Hraban
Rabi 2,Ravi
Rachael,Rachel
Racheal,Rachel
Rachelle,Rachel
Rachyl,Rachel
Racquel,Raquel
Radclyffe,Radcliff
Radhika,Radha
Raegan,Reagan
Rafe,Ralph
Raffael,Raphael
Raguel,Reuel
Rain 2,Rein
Rainard,Reynard
Raine,Rain 
Rainulf,Raginolf
Rajinder,Rajendra used by Sikhs
Raju,Raja 
Ralf,Ralph
Raman 1,Rama 
Rambert,Raginbert
Ramesses,Rameses
Ramsay,Ramsey
Ramses,Rameses
Randal,Randall
Randell,Randall
Randolph,Randolf
Ranulph,Ranulf
Raschelle,Rachelle
Ratan,Ratna
Rathna,Ratna
Ratnam,Ratna
Ravinder,Ravindra used by Sikhs
Rayko,Radko
Raymund,Raymond
Raynard,Reynard
Rayno,Radko
Read,Reed
Reanna,Rhianna
Reannon,Rhiannon
Rearden,Riordan
Rebeccah,Rebecca
Rebecka,Rebecca
Rebeckah,Rebecca
Redd,Red
Reene,Ren
Reenie,Ren
Regan,Reagan
Regena,Regina
Reid,Reed
Reinhilde,Reinhild
Rembert,Raginbert
Rémi,R
Remiel,Jeremiel appearing in some versions of the Old Testament
Renae,Ren
Rexana,Rexanne
Rexanne,Roxane influenced by Rex
Reyna,Reina 
Reynaud,Renaud
Rheanna,Rhianna
Rheie,Rhea
Rhianna,Rhiannon
Rhianon,Rhiannon
Riannon,Rhiannon
Richelle,Rachel or Rochelle
Rickard,Richard
Rifka,Rivka
Ríghnach,R
Riika,Riikka
Rikard,Richard
Riley,Reilly
Rinat 2,Rina 
Ríona,R
Ríonach,R
Rīta,Rita
Ritchie,Richie
Rivaldo,Rinaldo
Robena,Robin
Robyn,Robin
Robynne,Robin
Rodger,Roger
Rodolph,Rudolf
Róise,R
Rokus,Rochus
Rolland,Roland
Rolo,Rollo
Rolph,Rolf
Romayne,Romaine
Romina,Romana
Rona 1,Rhona
Ronda,Rhonda
Ronne,Roan
Rorie,Rory
Rosabella,Rosabel
Rosalee,Rosalie
Rosaleen,Rosaline
Rosalin,Rosalind
Rosaline,Rosalind
Rosalva,Rosalba
Rosalyn,Rosaline
Rosalynne,Rosalyn
Rosamond,Rosamund
Rosannah,Rosanna
Roseann,Rosanne
Roseanne,Rosanne
Roselyn,Rosalyn
Rosemarie,Rosemary
Roslyn,Rosalyn
Rosmarie,Rosemarie
Rothaid,Hrodohaidis
Rowanne,Rowan
Rowen,Rowan
Rowina,Rowena
Rowland,Roland
Rowley,Roly
Roxanna,Roxana
Roxanne,Roxane
Royale,Royal
Royce,Rose
Royse,Rose
Royston,Rose
Róza,R
Rozanne,Rosanne
Ruairí,Ruaidhr
Rubye,Ruby
Rudesind,Rosendo
Rui,Ruy
Ruprecht,Rupert
Russel,Russell
Ryana,Ryan
Ryann,Ryan
Ryanne,Ryan
Rylan,Ryland
Rylee,Riley
Ryleigh,Riley
Ryley,Riley
Rylie,Riley
Sabryna,Sabrina
Sacnite,Sacnicte
Sadbh,Sadb
Saibh,Sadhbh
Saige,Sage
Sallie,Sally
Salvo,Salvio 
Samanta,Samantha used in several languages
Samed,Samet
Samppa,Sampo
Sandford,Sanford
Sandie,Sandy
Sans,Sancho
Santi,Santo
Saray,Sarai
Sarina,Serena
Sarolta,Sarolt
Sauda,Sawda
Saundra,Sondra
Savanna,Savannah
Savina,Sabina
Scarlet,Scarlett or else from the English word for the red colour 
Scarlette,Scarlett
Schwanhild,Swanhild
Scorpius,Scorpio
Seachlann,Seachnall
Selâhattin,Selahattin
Selig,Zelig
Selina,Celina or Selene
Sence,Sancha
Sens,Sancha
Seppo 2,Sepeteus or Sebastian
Sera,Sarah or a short form of Seraphina
Serina,Serena
Serrena,Serena
Set,Seth 
Sévérine,S
Sevinj,Sevinc
Sevyn,Seven
Shad 2,Chad
Shae,Shea
Shahzada,Shahzad
Shameka,Shamika
Shana 1,Shanna
Shaneka,Shanika
Shanelle,Chanel
Shanequa,Shaniqua
Shaniya,Shania
Shanna,Shannon
Shannah,Shanna
Shannen,Shannon
Shanon,Shannon
Shantae,Chant
Shantel,Chantel
Shantelle,Chantel
Shaquila,Shakila
Shaquille,Shakil
Sharalyn,Cherilyn
Shari,Sherry
Sharise,Charisse
Sharla,Charla
Sharleen,Charlene
Sharlene,Charlene
Sharmaine,Charmaine
Sharron,Sharon
Sharyl,Cheryl
Sharyn,Sharon
Shavon,Shavonne
Shawnda,Shonda
Shaye,Shea
Shayne,Shane
Sheelagh,Sheila
Sheenagh,Sheena
Sheine,Shayna
Shelagh,Sheila
Shelby,Selby
Shelia,Sheila
Shelly,Shelley
Shena,Sheena
Shenandoah,Skenandoa
Sheona,Shona
Sheree,Sherry or Cherie
Sheri,Sherry
Sherie,Sherry or Cherie
Sherill,Cheryl
Sherilyn,Cherilyn
Sherisse,Charisse
Sherley,Shirley
Sherri,Sherry
Sherrie,Sherry
Sheryl,Cheryl
Sheryll,Cheryl
Shevaun,Shavonne
Shevon,Shavonne
Shirlee,Shirley
Shon,Shawn
Shprintza,Shprintze
Shukhrat,Shuhrat
Shulamite,Shulammite used in some versions of the Bible
Shyla,Sheila
Siegmund,Sigmund
Siena,Sienna
Sigalit,Sigal
Sigfrid 2,Sigrid
Silvinus,Silvanus
Simen,Simon 
Šimona,Simona
Simonne,Simone 
Sindy,Cindy
Sinjin,St John
Siobhán,Jeanne
Sisel,Zisel
Sissie,Sissy
Siw,Siv
Siward,Sigiward
Sjeng,Sjang
Skadi,Ska
Skye,Sky
Skyla,Skyler
Skylar,Skyler
Skyler,Schuyler
Sloan,Sloane
Soan,Sohan
Socheat,Socheata
Soili,Soile
Solène,Solange
Soline,Solange
Sølvi,Solveig
Sommer,Summer
Sondra,Sandra
Sonia,Sonya
Sonje,Sonja
Sonnie,Sonny
Sophy,Sophie or a diminutive of Sophia
Soraia,Soraya
Sotiris,Sotirios
Sovanna,Sovann
Sridevi,Shridevi
Stacee,Stacy
Stacey,Stacy
Staci,Stacy
Stacie,Stacy
Stamatis,Stamatios
Starr,Star
Stefanie,Stephanie
Stelios,Stylianos
Stephani,Stephanie
Stephany,Stephanie
Steven,Stephen
Stormi,Stormy
Subramaniam,Subrahmanya
Subramanian,Subrahmanya
Su'en,Sin
Surinder,Surendra used by Sikhs
Susan,Susanna
Suzan 1,Susan
Suzanna,Susanna
Svantovit,Svetovid
Svein,Sven
Swanhilda,Swanhild
Swanhilde,Swanhild
Swithun,Swithin
Sybella,Sibylla
Sybil,Sibyl
Sybilla,Sibylla
Sydne,Sydney
Sydnee,Sydney
Sydnie,Sydney
Sylvan,Silvanus or directly from the Latin word silva meaning 
Sylvana,Silvana
Sylvanus,Silvanus
Sylvester,Silvester
Sylvi,Solveig
Sylvia,Silvia
Sylviane,Sylvaine
Sylvianne,Sylvaine
Synnøve,Sunniva
Syuzanna,Susanna
Szófia,Zs
Tabatha,Tabitha
Tadgh,Tadhg
Taegan,Tegan
Táhirih,Tahira
Tahlia,Talia 
Tahnee,Tawny
Taís,Tha
Talât,Talat
Tallak,Tollak
Tameka,Tamika
Tamera,Tamara
Tami,Tammy
Tamika,Tamiko
Tamila,Tomila
Tammara,Tamara
Tammi,Tammy
Tammie,Tammy
Tamsen,Tamsin
Tamsyn,Tamsin
Tamzen,Tamsin
Taneka,Tanika
Tanesha,Tanisha
Tania,Tanya
Tanit,Tanith
Tanja,Tanya
Tanzi,Tansy
Tarah,Tara 
Tarben,Torben
Tarqik,Taqqiq
Tasgall,Asgall
Tatianna,Tatiana
Tatyanna,Tatiana
Tawnee,Tawny
Tawnie,Tawny
Tawnya,Tonya
Tayler,Taylor
Teagan,Tegan
Teale,Teal
Tera,Tara 
Terance,Terence
Terell,Terrell
Teresia,Theresa
Teri,Terry 
Terje 1,Torgeir
Terra,Tara 
Terrance,Terence
Terrence,Terence
Terri,Terry 
Terrie,Terry 
Thalita,Talita
Theodor,Teodor
Therese,Theresa
Theudelinda,Theodelinda 
Theudemar,Theudemer
Thiago,Tiago
Thibaud,Thibault
Thibaut,Thibault
Thietmar,Theudemer
Thilo,Till
Thorben,Torben
Thorbjörn,Torbj
Thorbjørn,Torbj
Thorborg,Torborg
Thore,Tore 
Thorsten,Torsten
Thorvald,Torvald
Thyge,Tyge
Thyra,Tyra
Thyrza,Thirza
Tian,Tijan
Tianna,Tiana
Tiffani,Tiffany
Tiffiny,Tiffany
Tiiu,Tiia
Tijana,Tihana
Tijmen,Thijmen
Tijs,Thijs
Tilo,Till
Timeus,Timaeus
Timoteus,Timotheus
Timothé,Timothy
Timour,Timur
Tiphanie,Tiffany
Tiwonge,Tionge
Tod,Todd
Tomaso,Tommaso
Tomo,Toma 
Tonia,Tonya
Tonje,Torny
Torcuil,Torcall
Torcull,Torcall
Torger,Torgeir
Toril,Torhild
Torild,Torhild
Torill,Torhild
Torø,Tora
Tova 2,Tove
Tracee,Tracy
Tracey,Tracy
Traci,Tracy
Tracie,Tracy
Trajko,Trajan 
Travis,Travers
Trecia,Tricia
Tresha,Tricia
Treyvon,Trevon
Tristen,Tristan
Tristin,Tristan
Triston,Tristan
Trueman,Truman
Trystan,Tristan
Tsvetko,Tsvetan
Tudor 2,Teodor
Ture,Tore 
Tuula,Tuuli
Tuule,Tuuli
Tuva,Tove
Twyla,Twila
Tylar,Tyler
Tylor,Tyler
Tyree,McIntyre
Tyreek,Tyrik
Tyrell,Terrell
Tyriq,Tyrik
Tyrique,Tyrik
Tyron,Tyrone
Tyrrell,Terrell
Udo 1,Otto
Uffe,Ulf
Uiara,Iara
Ulric,Ulrich
Umaru,Umar
Umran,Imran
Unice,Eunice
Ursella,Ursula
Usha,Ushas
Ute,Oda
Uzi,Uzzi
Valarie,Valerie
Valary,Valerie
Valerie,Val
Valero,Valerius
Valorie,Valerie
Vangelis,Evangelos
Varda,Vered
Varlam,Varlaam
Vaughn,Vaughan
Vedast,Vedastus
Veles,Volos
Velma,Wilma
Venceslaus,Wenceslaus
Věnceslav,V
Venkat,Venkata
Ventsislav,Ventseslav
Vergil,Virgil
Verginia,Virginia
Viktoria,Victoria
Villum,Vilhelm
Viona,Fiona influenced by Viola
Virgiliu,Virgil
Vivian,Vivien 
Vivianne,Viviane
Vivyan,Vivian
Voldemaras,Valdemar
Vonda,Wanda
Vydmantas,Vidmantas
Vyvyan,Vivian
Waldomar,Waldemar
Walganus,Gualguainus
Wallis,Wallace
Walpurga,Walburga
Walther,Walter
Waltraut,Waltraud
Warrick,Warwick
Waylon,Wayland
Wenceslas,Wenceslaus
Wenche,Wenke
Wenda,Wendy
Wendi,Wendy
Wenona,Winona
Wenonah,Winona
Wernher,Werner
Westley,Wesley
Wibo,Wiebe
Wiegand,Wigand
Wilburh,Wilburg
Wilfrid,Wilfred
Wilfrith,Wilfri
Wilmar,Wilmer
Winefride,Winifred
Winfrith,Winfri
Winnifred,Winifred
Winoc,Gwenneg
Witołd,Witold
Wolfe,Wolf
Woodie,Woody
Wotan,Wodan
Wubbe,Wobbe
Wulf,Wolf
Wynn,Wyn
Wynne 1,Wyn
Wynona,Winona
Wynonna,Winona
Wynter,Winter
Xavior,Xavier
Xena,Xenia
Xene,Xenia
Xitlalli,Citlalli
Xzavier,Xavier
Yahveh,Yahweh
Yamilé,Yamila
Yamilet,Yamila
Yamileth,Yamila
Yara 2,Iara
Yaretzi,Yaritza
Yasaman,Yasamin
Yasmin,Jasmine
Yasmina,Yasmin
Yazmin,Jasmine
Yemanjá,Iemanj
Yenifer,Jennifer
Yenny,Jenny
Yeruti,Jeruti
Yessenia,Yesenia
Ylenia,Ilenia
Yngvar,Ingvar
Yolonda,Yolanda
Yolotli,Yolotl
Ysbrand,IJsbrand
Yvo,Ivo 
Ywain,Owain
Zachariah,Zechariah
Zachery,Zachary
Zackary,Zachary
Zackery,Zachary
Zaiden,Zayden
Zalman,Solomon
Zander,Xander
Zareen,Zarina
Zarja,Zora
Zavanna,Savannah
Zavier,Xavier
Zayne,Zane 
Zdena,Zdenko
Zdeno,Zdenko
Zebulon,Zebulun
Zelma,Selma 
Zena,Xenia or a diminutive of names featuring this sound
Zenais,Zenaida
Zenia,Xenia
Zephania,Zephaniah
Zoë,Zoe
Zoey,Zoe
Zoie,Zoe
Zowie,Zoe
Zsolt,Zolt
Zuleima,Zulema
Zulfaqar,Zulfiqar
